YEAR,PROJECT,SPECIES,DATE,WT,AGE,
1998-99,CS,CHPE,2/22/1999,2800,93.12790698,
1998-99,CS,CHPE,2/23/1999,3450,94.12790698,
1998-99,CS,CHPE,2/23/1999,3750,94.12790698,
1998-99,CS,CHPE,2/23/1999,2950,94.12790698,
1998-99,CS,CHPE,2/23/1999,3550,94.12790698,
1998-99,CS,CHPE,2/23/1999,2900,94.12790698,
1998-99,CS,CHPE,2/23/1999,3500,94.12790698,
1998-99,CS,CHPE,2/23/1999,3350,94.12790698,
1998-99,CS,CHPE,2/23/1999,3300,94.12790698,
1998-99,CS,CHPE,2/23/1999,3100,94.12790698,
1998-99,CS,CHPE,2/23/1999,3400,94.12790698,
1998-99,CS,CHPE,2/23/1999,3950,94.12790698,
1998-99,CS,CHPE,2/23/1999,2850,94.12790698,
1998-99,CS,CHPE,2/23/1999,2450,94.12790698,
1998-99,CS,CHPE,2/23/1999,2950,94.12790698,
1998-99,CS,CHPE,2/23/1999,3350,94.12790698,
1998-99,CS,CHPE,2/23/1999,3100,94.12790698,
1998-99,CS,CHPE,2/23/1999,3900,94.12790698,
1998-99,CS,CHPE,2/23/1999,3650,94.12790698,
1998-99,CS,CHPE,2/23/1999,3150,94.12790698,
1998-99,CS,CHPE,2/23/1999,3000,94.12790698,
1998-99,CS,CHPE,2/23/1999,2850,94.12790698,
1998-99,CS,CHPE,2/23/1999,3550,94.12790698,
1998-99,CS,CHPE,2/23/1999,3350,94.12790698,
1998-99,CS,CHPE,2/23/1999,3600,94.12790698,
1998-99,CS,CHPE,2/23/1999,2900,94.12790698,
1998-99,CS,CHPE,2/23/1999,2900,94.12790698,
1998-99,CS,CHPE,2/23/1999,3150,94.12790698,
1998-99,CS,CHPE,2/23/1999,4250,94.12790698,
1998-99,CS,CHPE,2/23/1999,2900,94.12790698,
1998-99,CS,CHPE,2/23/1999,3050,94.12790698,
1998-99,CS,CHPE,2/23/1999,3050,94.12790698,
1998-99,CS,CHPE,2/23/1999,2850,94.12790698,
1998-99,CS,CHPE,2/23/1999,2350,94.12790698,
1998-99,CS,CHPE,2/23/1999,3250,94.12790698,
1998-99,CS,CHPE,2/23/1999,3850,94.12790698,
1998-99,CS,CHPE,2/23/1999,3150,94.12790698,
1998-99,CS,CHPE,2/23/1999,3500,94.12790698,
1998-99,CS,CHPE,2/23/1999,3200,94.12790698,
1998-99,CS,CHPE,2/24/1999,3500,95.12790698,
1998-99,CS,CHPE,2/24/1999,2850,95.12790698,
1998-99,CS,CHPE,2/24/1999,3350,95.12790698,
1998-99,CS,CHPE,2/24/1999,3200,95.12790698,
1998-99,CS,CHPE,2/24/1999,2600,95.12790698,
1998-99,CS,CHPE,2/24/1999,2500,95.12790698,
1998-99,CS,CHPE,2/24/1999,3350,95.12790698,
1998-99,CS,CHPE,2/24/1999,3000,95.12790698,
1998-99,CS,CHPE,2/24/1999,3200,95.12790698,
1998-99,CS,CHPE,2/24/1999,3500,95.12790698,
1998-99,CS,CHPE,2/24/1999,3350,95.12790698,
1998-99,CS,CHPE,2/24/1999,3850,95.12790698,
1998-99,CS,CHPE,2/24/1999,3500,95.12790698,
1998-99,CS,CHPE,2/24/1999,3150,95.12790698,
1998-99,CS,CHPE,2/24/1999,3750,95.12790698,
1998-99,CS,CHPE,2/24/1999,3200,95.12790698,
1998-99,CS,CHPE,2/24/1999,3200,95.12790698,
1998-99,CS,CHPE,2/24/1999,3700,95.12790698,
1998-99,CS,CHPE,2/24/1999,3700,95.12790698,
1998-99,CS,CHPE,2/24/1999,3400,95.12790698,
1998-99,CS,CHPE,2/24/1999,3300,95.12790698,
1998-99,CS,CHPE,2/24/1999,2900,95.12790698,
1998-99,CS,CHPE,2/24/1999,4100,95.12790698,
1998-99,CS,CHPE,2/24/1999,2150,95.12790698,
1998-99,CS,CHPE,2/24/1999,3250,95.12790698,
1998-99,CS,CHPE,2/24/1999,3100,95.12790698,
1998-99,CS,CHPE,2/24/1999,3150,95.12790698,
1998-99,CS,CHPE,2/24/1999,2700,95.12790698,
1998-99,CS,CHPE,2/24/1999,2900,95.12790698,
1998-99,CS,CHPE,2/24/1999,3850,95.12790698,
1998-99,CS,CHPE,2/24/1999,3850,95.12790698,
1998-99,CS,CHPE,2/24/1999,3100,95.12790698,
1999-00,CS,CHPE,2/16/2000,3300,87.97029703,
1999-00,CS,CHPE,2/16/2000,3400,87.97029703,
1999-00,CS,CHPE,2/16/2000,3100,87.97029703,
1999-00,CS,CHPE,2/16/2000,3400,87.97029703,
1999-00,CS,CHPE,2/16/2000,2850,87.97029703,
1999-00,CS,CHPE,2/17/2000,3500,88.97029703,
1999-00,CS,CHPE,2/17/2000,3850,88.97029703,
1999-00,CS,CHPE,2/17/2000,3300,88.97029703,
1999-00,CS,CHPE,2/17/2000,3800,88.97029703,
1999-00,CS,CHPE,2/17/2000,3400,88.97029703,
1999-00,CS,CHPE,2/17/2000,2650,88.97029703,
1999-00,CS,CHPE,2/17/2000,3000,88.97029703,
1999-00,CS,CHPE,2/17/2000,3300,88.97029703,
1999-00,CS,CHPE,2/17/2000,3450,88.97029703,
1999-00,CS,CHPE,2/17/2000,3400,88.97029703,
1999-00,CS,CHPE,2/17/2000,3800,88.97029703,
1999-00,CS,CHPE,2/17/2000,3200,88.97029703,
1999-00,CS,CHPE,2/17/2000,3100,88.97029703,
1999-00,CS,CHPE,2/17/2000,3100,88.97029703,
1999-00,CS,CHPE,2/17/2000,3050,88.97029703,
1999-00,CS,CHPE,2/17/2000,3200,88.97029703,
1999-00,CS,CHPE,2/18/2000,3050,89.97029703,
1999-00,CS,CHPE,2/18/2000,3050,89.97029703,
1999-00,CS,CHPE,2/18/2000,3150,89.97029703,
1999-00,CS,CHPE,2/18/2000,3500,89.97029703,
1999-00,CS,CHPE,2/18/2000,3350,89.97029703,
1999-00,CS,CHPE,2/18/2000,3250,89.97029703,
1999-00,CS,CHPE,2/18/2000,3300,89.97029703,
1999-00,CS,CHPE,2/18/2000,3300,89.97029703,
1999-00,CS,CHPE,2/18/2000,3400,89.97029703,
1999-00,CS,CHPE,2/18/2000,3200,89.97029703,
1999-00,CS,CHPE,2/18/2000,3600,89.97029703,
1999-00,CS,CHPE,2/18/2000,3650,89.97029703,
1999-00,CS,CHPE,2/18/2000,3550,89.97029703,
1999-00,CS,CHPE,2/18/2000,3300,89.97029703,
1999-00,CS,CHPE,2/18/2000,3000,89.97029703,
1999-00,CS,CHPE,2/18/2000,2950,89.97029703,
1999-00,CS,CHPE,2/18/2000,4200,89.97029703,
1999-00,CS,CHPE,2/18/2000,2950,89.97029703,
1999-00,CS,CHPE,2/18/2000,3300,89.97029703,
1999-00,CS,CHPE,2/18/2000,2550,89.97029703,
1999-00,CS,CHPE,2/18/2000,3150,89.97029703,
1999-00,CS,CHPE,2/19/2000,3000,90.97029703,
1999-00,CS,CHPE,2/19/2000,2900,90.97029703,
1999-00,CS,CHPE,2/19/2000,3600,90.97029703,
1999-00,CS,CHPE,2/19/2000,3650,90.97029703,
1999-00,CS,CHPE,2/19/2000,3000,90.97029703,
1999-00,CS,CHPE,2/19/2000,3500,90.97029703,
1999-00,CS,CHPE,2/19/2000,3600,90.97029703,
1999-00,CS,CHPE,2/19/2000,3300,90.97029703,
1999-00,CS,CHPE,2/19/2000,3300,90.97029703,
1999-00,CS,CHPE,2/19/2000,3250,90.97029703,
1999-00,CS,CHPE,2/19/2000,3700,90.97029703,
1999-00,CS,CHPE,2/19/2000,3900,90.97029703,
1999-00,CS,CHPE,2/19/2000,2800,90.97029703,
1999-00,CS,CHPE,2/19/2000,3200,90.97029703,
1999-00,CS,CHPE,2/19/2000,3350,90.97029703,
1999-00,CS,CHPE,2/19/2000,3200,90.97029703,
1999-00,CS,CHPE,2/19/2000,3100,90.97029703,
1999-00,CS,CHPE,2/19/2000,3700,90.97029703,
1999-00,CS,CHPE,2/19/2000,3300,90.97029703,
1999-00,CS,CHPE,2/19/2000,3050,90.97029703,
1999-00,CS,CHPE,2/19/2000,3000,90.97029703,
1999-00,CS,CHPE,2/19/2000,3550,90.97029703,
1999-00,CS,CHPE,2/19/2000,3700,90.97029703,
1999-00,CS,CHPE,2/19/2000,3900,90.97029703,
1999-00,CS,CHPE,2/19/2000,3450,90.97029703,
1999-00,CS,CHPE,2/19/2000,2900,90.97029703,
1999-00,CS,CHPE,2/19/2000,3500,90.97029703,
1999-00,CS,CHPE,2/19/2000,4000,90.97029703,
1999-00,CS,CHPE,2/19/2000,3850,90.97029703,
1999-00,CS,CHPE,2/19/2000,3900,90.97029703,
1999-00,CS,CHPE,2/19/2000,4000,90.97029703,
1999-00,CS,CHPE,2/19/2000,2700,90.97029703,
1999-00,CS,CHPE,2/19/2000,3000,90.97029703,
1999-00,CS,CHPE,2/19/2000,3000,90.97029703,
1999-00,CS,CHPE,2/19/2000,3200,90.97029703,
1999-00,CS,CHPE,2/19/2000,3150,90.97029703,
1999-00,CS,CHPE,2/19/2000,3100,90.97029703,
1999-00,CS,CHPE,2/20/2000,3300,91.97029703,
1999-00,CS,CHPE,2/20/2000,3400,91.97029703,
1999-00,CS,CHPE,2/20/2000,3950,91.97029703,
1999-00,CS,CHPE,2/20/2000,2600,91.97029703,
1999-00,CS,CHPE,2/20/2000,3150,91.97029703,
1999-00,CS,CHPE,2/20/2000,2900,91.97029703,
1999-00,CS,CHPE,2/20/2000,3250,91.97029703,
1999-00,CS,CHPE,2/20/2000,3050,91.97029703,
1999-00,CS,CHPE,2/20/2000,3400,91.97029703,
1999-00,CS,CHPE,2/20/2000,3100,91.97029703,
1999-00,CS,CHPE,2/20/2000,3300,91.97029703,
1999-00,CS,CHPE,2/20/2000,3300,91.97029703,
1999-00,CS,CHPE,2/20/2000,2950,91.97029703,
1999-00,CS,CHPE,2/20/2000,2600,91.97029703,
1999-00,CS,CHPE,2/20/2000,3050,91.97029703,
1999-00,CS,CHPE,2/20/2000,3450,91.97029703,
1999-00,CS,CHPE,2/20/2000,3200,91.97029703,
1999-00,CS,CHPE,2/20/2000,3400,91.97029703,
1999-00,CS,CHPE,2/20/2000,3050,91.97029703,
1999-00,CS,CHPE,2/20/2000,3400,91.97029703,
1999-00,CS,CHPE,2/20/2000,3000,91.97029703,
1999-00,CS,CHPE,2/20/2000,3650,91.97029703,
1999-00,CS,CHPE,2/20/2000,3700,91.97029703,
1999-00,CS,CHPE,2/20/2000,3500,91.97029703,
1999-00,CS,CHPE,2/20/2000,3550,91.97029703,
1999-00,CS,CHPE,2/20/2000,3400,91.97029703,
1999-00,CS,CHPE,2/20/2000,3050,91.97029703,
1999-00,CS,CHPE,2/20/2000,3500,91.97029703,
1999-00,CS,CHPE,2/20/2000,3850,91.97029703,
1999-00,CS,CHPE,2/20/2000,3100,91.97029703,
1999-00,CS,CHPE,2/20/2000,3400,91.97029703,
1999-00,CS,CHPE,2/20/2000,3250,91.97029703,
1999-00,CS,CHPE,2/20/2000,2850,91.97029703,
1999-00,CS,CHPE,2/20/2000,2650,91.97029703,
1999-00,CS,CHPE,2/20/2000,2700,91.97029703,
1999-00,CS,CHPE,2/21/2000,2900,92.97029703,
1999-00,CS,CHPE,2/21/2000,3100,92.97029703,
1999-00,CS,CHPE,2/21/2000,3050,92.97029703,
1999-00,CS,CHPE,2/21/2000,3600,92.97029703,
1999-00,CS,CHPE,2/21/2000,3500,92.97029703,
1999-00,CS,CHPE,2/21/2000,3400,92.97029703,
1999-00,CS,CHPE,2/21/2000,2900,92.97029703,
1999-00,CS,CHPE,2/21/2000,4000,92.97029703,
1999-00,CS,CHPE,2/21/2000,2500,92.97029703,
1999-00,CS,CHPE,2/21/2000,3500,92.97029703,
1999-00,CS,CHPE,2/21/2000,3850,92.97029703,
1999-00,CS,CHPE,2/21/2000,2700,92.97029703,
1999-00,CS,CHPE,2/21/2000,3050,92.97029703,
1999-00,CS,CHPE,2/21/2000,3500,92.97029703,
1999-00,CS,CHPE,2/21/2000,3450,92.97029703,
1999-00,CS,CHPE,2/21/2000,3700,92.97029703,
1999-00,CS,CHPE,2/21/2000,3700,92.97029703,
1999-00,CS,CHPE,2/21/2000,3000,92.97029703,
1999-00,CS,CHPE,2/21/2000,3200,92.97029703,
1999-00,CS,CHPE,2/21/2000,3800,92.97029703,
1999-00,CS,CHPE,2/21/2000,3200,92.97029703,
1999-00,CS,CHPE,2/21/2000,3450,92.97029703,
1999-00,CS,CHPE,2/21/2000,3300,92.97029703,
1999-00,CS,CHPE,2/21/2000,3500,92.97029703,
1999-00,CS,CHPE,2/21/2000,3400,92.97029703,
1999-00,CS,CHPE,2/21/2000,3700,92.97029703,
1999-00,CS,CHPE,2/21/2000,3900,92.97029703,
1999-00,CS,CHPE,2/21/2000,3500,92.97029703,
1999-00,CS,CHPE,2/21/2000,3900,92.97029703,
1999-00,CS,CHPE,2/21/2000,3200,92.97029703,
1999-00,CS,CHPE,2/21/2000,3100,92.97029703,
1999-00,CS,CHPE,2/21/2000,3400,92.97029703,
1999-00,CS,CHPE,2/21/2000,2600,92.97029703,
1999-00,CS,CHPE,2/21/2000,3500,92.97029703,
1999-00,CS,CHPE,2/21/2000,3000,92.97029703,
1999-00,CS,CHPE,2/21/2000,3200,92.97029703,
1999-00,CS,CHPE,2/21/2000,2850,92.97029703,
1999-00,CS,CHPE,2/22/2000,3000,93.97029703,
1999-00,CS,CHPE,2/22/2000,3500,93.97029703,
1999-00,CS,CHPE,2/22/2000,3400,93.97029703,
1999-00,CS,CHPE,2/22/2000,3100,93.97029703,
1999-00,CS,CHPE,2/22/2000,3100,93.97029703,
1999-00,CS,CHPE,2/22/2000,2950,93.97029703,
1999-00,CS,CHPE,2/22/2000,3150,93.97029703,
1999-00,CS,CHPE,2/22/2000,3350,93.97029703,
1999-00,CS,CHPE,2/22/2000,3150,93.97029703,
1999-00,CS,CHPE,2/22/2000,3700,93.97029703,
1999-00,CS,CHPE,2/22/2000,3300,93.97029703,
1999-00,CS,CHPE,2/22/2000,2700,93.97029703,
1999-00,CS,CHPE,2/22/2000,3300,93.97029703,
1999-00,CS,CHPE,2/22/2000,2450,93.97029703,
1999-00,CS,CHPE,2/22/2000,3350,93.97029703,
1999-00,CS,CHPE,2/22/2000,3550,93.97029703,
1999-00,CS,CHPE,2/22/2000,3900,93.97029703,
1999-00,CS,CHPE,2/22/2000,3350,93.97029703,
1999-00,CS,CHPE,2/22/2000,2500,93.97029703,
1999-00,CS,CHPE,2/23/2000,3500,94.97029703,
1999-00,CS,CHPE,2/23/2000,3000,94.97029703,
1999-00,CS,CHPE,2/23/2000,3800,94.97029703,
1999-00,CS,CHPE,2/23/2000,3250,94.97029703,
1999-00,CS,CHPE,2/23/2000,3450,94.97029703,
1999-00,CS,CHPE,2/23/2000,3500,94.97029703,
1999-00,CS,CHPE,2/23/2000,3100,94.97029703,
1999-00,CS,CHPE,2/23/2000,3300,94.97029703,
1999-00,CS,CHPE,2/23/2000,3300,94.97029703,
1999-00,CS,CHPE,2/23/2000,3200,94.97029703,
1999-00,CS,CHPE,2/23/2000,3600,94.97029703,
1999-00,CS,CHPE,2/23/2000,3000,94.97029703,
1999-00,CS,CHPE,2/23/2000,2500,94.97029703,
1999-00,CS,CHPE,2/23/2000,4000,94.97029703,
1999-00,CS,CHPE,2/23/2000,3100,94.97029703,
1999-00,CS,CHPE,2/24/2000,3250,95.97029703,
1999-00,CS,CHPE,2/24/2000,3200,95.97029703,
1999-00,CS,CHPE,2/24/2000,2500,95.97029703,
1999-00,CS,CHPE,2/24/2000,3000,95.97029703,
1999-00,CS,CHPE,2/24/2000,3300,95.97029703,
1999-00,CS,CHPE,2/24/2000,2600,95.97029703,
1999-00,CS,CHPE,2/24/2000,3100,95.97029703,
1999-00,CS,CHPE,2/24/2000,2900,95.97029703,
1999-00,CS,CHPE,2/24/2000,3100,95.97029703,
1999-00,CS,CHPE,2/24/2000,3200,95.97029703,
1999-00,CS,CHPE,2/24/2000,2900,95.97029703,
1999-00,CS,CHPE,2/24/2000,3250,95.97029703,
1999-00,CS,CHPE,2/24/2000,3200,95.97029703,
1999-00,CS,CHPE,2/24/2000,3600,95.97029703,
1999-00,CS,CHPE,2/24/2000,2550,95.97029703,
1999-00,CS,CHPE,2/24/2000,3200,95.97029703,
1999-00,CS,CHPE,2/24/2000,2450,95.97029703,
1999-00,CS,CHPE,2/24/2000,2950,95.97029703,
1999-00,CS,CHPE,2/24/2000,3100,95.97029703,
1999-00,CS,CHPE,2/24/2000,2500,95.97029703,
1999-00,CS,CHPE,2/24/2000,3200,95.97029703,
1999-00,CS,CHPE,2/24/2000,3150,95.97029703,
1999-00,CS,CHPE,2/24/2000,3400,95.97029703,
1999-00,CS,CHPE,2/24/2000,2950,95.97029703,
1999-00,CS,CHPE,2/24/2000,2800,95.97029703,
1999-00,CS,CHPE,2/24/2000,3100,95.97029703,
1999-00,CS,CHPE,2/24/2000,3100,95.97029703,
1999-00,CS,CHPE,2/24/2000,3400,95.97029703,
1999-00,CS,CHPE,2/24/2000,3100,95.97029703,
1999-00,CS,CHPE,2/24/2000,3400,95.97029703,
1999-00,CS,CHPE,2/24/2000,2700,95.97029703,
1999-00,CS,CHPE,2/24/2000,3250,95.97029703,
1999-00,CS,CHPE,2/24/2000,3000,95.97029703,
1999-00,CS,CHPE,2/24/2000,3100,95.97029703,
1999-00,CS,CHPE,2/24/2000,3350,95.97029703,
1999-00,CS,CHPE,2/24/2000,2600,95.97029703,
1999-00,CS,CHPE,2/24/2000,3000,95.97029703,
1999-00,CS,CHPE,2/24/2000,3350,95.97029703,
2000-01,CS,CHPE,2/16/2001,3100,87.85714286,
2000-01,CS,CHPE,2/16/2001,3400,87.85714286,
2000-01,CS,CHPE,2/16/2001,3050,87.85714286,
2000-01,CS,CHPE,2/16/2001,2950,87.85714286,
2000-01,CS,CHPE,2/16/2001,3350,87.85714286,
2000-01,CS,CHPE,2/16/2001,3200,87.85714286,
2000-01,CS,CHPE,2/16/2001,3150,87.85714286,
2000-01,CS,CHPE,2/16/2001,3250,87.85714286,
2000-01,CS,CHPE,2/16/2001,3250,87.85714286,
2000-01,CS,CHPE,2/17/2001,3150,88.85714286,
2000-01,CS,CHPE,2/17/2001,3500,88.85714286,
2000-01,CS,CHPE,2/17/2001,3050,88.85714286,
2000-01,CS,CHPE,2/17/2001,3200,88.85714286,
2000-01,CS,CHPE,2/17/2001,3250,88.85714286,
2000-01,CS,CHPE,2/17/2001,4100,88.85714286,
2000-01,CS,CHPE,2/17/2001,3150,88.85714286,
2000-01,CS,CHPE,2/17/2001,3600,88.85714286,
2000-01,CS,CHPE,2/17/2001,3150,88.85714286,
2000-01,CS,CHPE,2/18/2001,3000,89.85714286,
2000-01,CS,CHPE,2/18/2001,3200,89.85714286,
2000-01,CS,CHPE,2/18/2001,2850,89.85714286,
2000-01,CS,CHPE,2/18/2001,3550,89.85714286,
2000-01,CS,CHPE,2/18/2001,2950,89.85714286,
2000-01,CS,CHPE,2/18/2001,3700,89.85714286,
2000-01,CS,CHPE,2/18/2001,2400,89.85714286,
2000-01,CS,CHPE,2/18/2001,3200,89.85714286,
2000-01,CS,CHPE,2/18/2001,3300,89.85714286,
2000-01,CS,CHPE,2/19/2001,3150,90.85714286,
2000-01,CS,CHPE,2/19/2001,3800,90.85714286,
2000-01,CS,CHPE,2/19/2001,2900,90.85714286,
2000-01,CS,CHPE,2/19/2001,3250,90.85714286,
2000-01,CS,CHPE,2/19/2001,3400,90.85714286,
2000-01,CS,CHPE,2/19/2001,3600,90.85714286,
2000-01,CS,CHPE,2/19/2001,3200,90.85714286,
2000-01,CS,CHPE,2/19/2001,3450,90.85714286,
2000-01,CS,CHPE,2/19/2001,3150,90.85714286,
2000-01,CS,CHPE,2/19/2001,2700,90.85714286,
2000-01,CS,CHPE,2/20/2001,3250,91.85714286,
2000-01,CS,CHPE,2/20/2001,3600,91.85714286,
2000-01,CS,CHPE,2/20/2001,3400,91.85714286,
2000-01,CS,CHPE,2/20/2001,3600,91.85714286,
2000-01,CS,CHPE,2/20/2001,3700,91.85714286,
2000-01,CS,CHPE,2/20/2001,3200,91.85714286,
2000-01,CS,CHPE,2/20/2001,3000,91.85714286,
2000-01,CS,CHPE,2/20/2001,3000,91.85714286,
2000-01,CS,CHPE,2/20/2001,3000,91.85714286,
2000-01,CS,CHPE,2/20/2001,3450,91.85714286,
2000-01,CS,CHPE,2/20/2001,3850,91.85714286,
2000-01,CS,CHPE,2/20/2001,3350,91.85714286,
2000-01,CS,CHPE,2/20/2001,3700,91.85714286,
2000-01,CS,CHPE,2/20/2001,2950,91.85714286,
2000-01,CS,CHPE,2/20/2001,3150,91.85714286,
2000-01,CS,CHPE,2/20/2001,3700,91.85714286,
2000-01,CS,CHPE,2/20/2001,2750,91.85714286,
2000-01,CS,CHPE,2/20/2001,3350,91.85714286,
2000-01,CS,CHPE,2/20/2001,3250,91.85714286,
2000-01,CS,CHPE,2/20/2001,3100,91.85714286,
2000-01,CS,CHPE,2/20/2001,3250,91.85714286,
2000-01,CS,CHPE,2/20/2001,3200,91.85714286,
2000-01,CS,CHPE,2/20/2001,3500,91.85714286,
2000-01,CS,CHPE,2/20/2001,3450,91.85714286,
2000-01,CS,CHPE,2/20/2001,3400,91.85714286,
2000-01,CS,CHPE,2/20/2001,2850,91.85714286,
2000-01,CS,CHPE,2/20/2001,3550,91.85714286,
2000-01,CS,CHPE,2/20/2001,3250,91.85714286,
2000-01,CS,CHPE,2/20/2001,2350,91.85714286,
2000-01,CS,CHPE,2/20/2001,3500,91.85714286,
2000-01,CS,CHPE,2/20/2001,2800,91.85714286,
2000-01,CS,CHPE,2/22/2001,2750,93.85714286,
2000-01,CS,CHPE,2/22/2001,3200,93.85714286,
2000-01,CS,CHPE,2/22/2001,2650,93.85714286,
2000-01,CS,CHPE,2/22/2001,2850,93.85714286,
2000-01,CS,CHPE,2/22/2001,3000,93.85714286,
2000-01,CS,CHPE,2/22/2001,3500,93.85714286,
2000-01,CS,CHPE,2/22/2001,3400,93.85714286,
2000-01,CS,CHPE,2/22/2001,3150,93.85714286,
2000-01,CS,CHPE,2/22/2001,3300,93.85714286,
2000-01,CS,CHPE,2/22/2001,2800,93.85714286,
2000-01,CS,CHPE,2/22/2001,3100,93.85714286,
2000-01,CS,CHPE,2/22/2001,2900,93.85714286,
2000-01,CS,CHPE,2/22/2001,3150,93.85714286,
2000-01,CS,CHPE,2/22/2001,3150,93.85714286,
2000-01,CS,CHPE,2/22/2001,3200,93.85714286,
2000-01,CS,CHPE,2/22/2001,3350,93.85714286,
2000-01,CS,CHPE,2/22/2001,3350,93.85714286,
2000-01,CS,CHPE,2/22/2001,2700,93.85714286,
2000-01,CS,CHPE,2/22/2001,3300,93.85714286,
2000-01,CS,CHPE,2/22/2001,2900,93.85714286,
2000-01,CS,CHPE,2/22/2001,2900,93.85714286,
2000-01,CS,CHPE,2/22/2001,3250,93.85714286,
2000-01,CS,CHPE,2/22/2001,3250,93.85714286,
2000-01,CS,CHPE,2/22/2001,3100,93.85714286,
2000-01,CS,CHPE,2/22/2001,2950,93.85714286,
2000-01,CS,CHPE,2/22/2001,3250,93.85714286,
2000-01,CS,CHPE,2/22/2001,2600,93.85714286,
2000-01,CS,CHPE,2/22/2001,2950,93.85714286,
2000-01,CS,CHPE,2/22/2001,3050,93.85714286,
2000-01,CS,CHPE,2/22/2001,3050,93.85714286,
2000-01,CS,CHPE,2/22/2001,3350,93.85714286,
2000-01,CS,CHPE,2/22/2001,2950,93.85714286,
2000-01,CS,CHPE,2/22/2001,2750,93.85714286,
2000-01,CS,CHPE,2/22/2001,3350,93.85714286,
2000-01,CS,CHPE,2/22/2001,3200,93.85714286,
2000-01,CS,CHPE,2/22/2001,3100,93.85714286,
2000-01,CS,CHPE,2/22/2001,3400,93.85714286,
2000-01,CS,CHPE,2/22/2001,3650,93.85714286,
2000-01,CS,CHPE,2/22/2001,3150,93.85714286,
2000-01,CS,CHPE,2/22/2001,3350,93.85714286,
2000-01,CS,CHPE,2/22/2001,2950,93.85714286,
2000-01,CS,CHPE,2/22/2001,3150,93.85714286,
2000-01,CS,CHPE,2/22/2001,3150,93.85714286,
2000-01,CS,CHPE,2/22/2001,2650,93.85714286,
2000-01,CS,CHPE,2/22/2001,3100,93.85714286,
2000-01,CS,CHPE,2/22/2001,3250,93.85714286,
2000-01,CS,CHPE,2/22/2001,3450,93.85714286,
2000-01,CS,CHPE,2/22/2001,3050,93.85714286,
2000-01,CS,CHPE,2/22/2001,2700,93.85714286,
2000-01,CS,CHPE,2/22/2001,2750,93.85714286,
2000-01,CS,CHPE,2/22/2001,3650,93.85714286,
2000-01,CS,CHPE,2/22/2001,2500,93.85714286,
2000-01,CS,CHPE,2/22/2001,3200,93.85714286,
2000-01,CS,CHPE,2/22/2001,3000,93.85714286,
2000-01,CS,CHPE,2/22/2001,2650,93.85714286,
2000-01,CS,CHPE,2/22/2001,3150,93.85714286,
2000-01,CS,CHPE,2/22/2001,3400,93.85714286,
2000-01,CS,CHPE,2/22/2001,2600,93.85714286,
2000-01,CS,CHPE,2/22/2001,3200,93.85714286,
2000-01,CS,CHPE,2/22/2001,3050,93.85714286,
2000-01,CS,CHPE,2/22/2001,3000,93.85714286,
2000-01,CS,CHPE,2/22/2001,3200,93.85714286,
2000-01,CS,CHPE,2/22/2001,2950,93.85714286,
2000-01,CS,CHPE,2/22/2001,3600,93.85714286,
2000-01,CS,CHPE,2/22/2001,3000,93.85714286,
2000-01,CS,CHPE,2/22/2001,3300,93.85714286,
2000-01,CS,CHPE,2/22/2001,3350,93.85714286,
2000-01,CS,CHPE,2/22/2001,3300,93.85714286,
2000-01,CS,CHPE,2/22/2001,3350,93.85714286,
2000-01,CS,CHPE,2/22/2001,2600,93.85714286,
2000-01,CS,CHPE,2/22/2001,3250,93.85714286,
2000-01,CS,CHPE,2/22/2001,3100,93.85714286,
2000-01,CS,CHPE,2/22/2001,3050,93.85714286,
2000-01,CS,CHPE,2/22/2001,2950,93.85714286,
2000-01,CS,CHPE,2/22/2001,3550,93.85714286,
2000-01,CS,CHPE,2/22/2001,3200,93.85714286,
2000-01,CS,CHPE,2/22/2001,3250,93.85714286,
2000-01,CS,CHPE,2/22/2001,2700,93.85714286,
2000-01,CS,CHPE,2/22/2001,3200,93.85714286,
2000-01,CS,CHPE,2/22/2001,3250,93.85714286,
2000-01,CS,CHPE,2/22/2001,3300,93.85714286,
2000-01,CS,CHPE,2/22/2001,3700,93.85714286,
2000-01,CS,CHPE,2/22/2001,3400,93.85714286,
2000-01,CS,CHPE,2/22/2001,3800,93.85714286,
2000-01,CS,CHPE,2/22/2001,3150,93.85714286,
2000-01,CS,CHPE,2/23/2001,2700,94.85714286,
2000-01,CS,CHPE,2/23/2001,3250,94.85714286,
2000-01,CS,CHPE,2/23/2001,3150,94.85714286,
2000-01,CS,CHPE,2/23/2001,2850,94.85714286,
2000-01,CS,CHPE,2/23/2001,3500,94.85714286,
2000-01,CS,CHPE,2/23/2001,3050,94.85714286,
2000-01,CS,CHPE,2/23/2001,3500,94.85714286,
2000-01,CS,CHPE,2/23/2001,3450,94.85714286,
2000-01,CS,CHPE,2/23/2001,2450,94.85714286,
2000-01,CS,CHPE,2/23/2001,2950,94.85714286,
2000-01,CS,CHPE,2/23/2001,3100,94.85714286,
2000-01,CS,CHPE,2/23/2001,2700,94.85714286,
2000-01,CS,CHPE,2/23/2001,3100,94.85714286,
2000-01,CS,CHPE,2/23/2001,2650,94.85714286,
2000-01,CS,CHPE,2/23/2001,3300,94.85714286,
2000-01,CS,CHPE,2/23/2001,3200,94.85714286,
2000-01,CS,CHPE,2/23/2001,3050,94.85714286,
2000-01,CS,CHPE,2/23/2001,3050,94.85714286,
