[[1]]
Markov Chain Monte Carlo (MCMC) output:
Start = 750025 
End = 875000 
Thinning interval = 25 
              beta[1]       beta[2]       beta[3]       beta[4]       beta[5]       beta[6] mulogsummer[1,1] mulogsummer[2,1]
  [45,] -1.158929e-01 -1.068910e-01  4.590477e-02 -0.1984212038 -0.3539837264  0.1400891949         13.41467         13.32882
  [46,] -3.178029e-01  8.053052e-02  9.977063e-02 -0.3646963959 -0.3887403970 -0.0307817874         13.07649         13.17512
  [47,] -1.266900e-01 -1.599106e-01  1.141120e-01 -0.1132433660 -0.4424749416  0.0527200506         13.19661         13.34483
  [48,]  2.890679e-02 -1.100053e-01  5.372845e-02  0.0075821283 -0.2069453184 -0.0304925439         13.53877         13.24292
  [49,]  3.139325e-03 -2.973619e-02  5.646940e-02 -0.0106819415 -0.2590051089  0.0320024336         13.03774         13.54314
  [50,]  1.759165e-01  4.900787e-02 -3.522973e-01  0.4842428697 -0.1200832816 -0.1186642272         12.83997         13.39249
  [51,]  2.246376e-01  1.577386e-02 -8.068411e-02  0.3479077863 -0.0938539747 -0.1856020407         13.05785         13.51415
  [52,] -9.294294e-02  1.085867e-01 -2.703963e-01  0.2532371285 -0.2779406604 -0.0601038917         12.90361         13.28569
  [53,]  8.747259e-02  9.473454e-02 -2.795822e-01  0.4201481477 -0.1646140112 -0.1806420542         12.91470         13.20569
  [54,] -1.429129e-01  1.068560e-01  1.849878e-01 -0.2397444832 -0.1613098619 -0.1883253290         13.21877         13.26265
  [55,]  1.181066e-01 -2.885152e-02  3.271742e-01  0.0013287049 -0.5198440638  0.0456667073         13.31943         13.13004
  [56,] -2.182699e-02 -1.586300e-01 -2.754358e-01  0.3395923487 -0.2589929437 -0.2035610140         13.36427         13.45574
  [57,] -1.376262e-01 -9.264180e-02 -7.658152e-02 -0.0536721938 -0.0335969160 -0.1557766323         13.06983         13.26098
  [58,] -2.389894e-01 -1.790799e-01  1.850375e-01 -0.2079736933 -0.5027428412 -0.0212891164         12.83245         13.21104
  [59,]  1.365313e-01  1.080946e-01 -1.496032e-02  0.0405735856 -0.0687283669 -0.0686474581         12.89673         13.14682
  [60,] -8.709101e-02  8.689691e-02  4.665457e-02 -0.0973574130  0.0012591655 -0.1981625529         13.18542         13.13361
  [61,] -1.432339e-01  1.008242e-01  1.259108e-01 -0.2133953106 -0.1750907425 -0.0484478517         12.82546         13.48309
  [62,]  1.836638e-01  5.125006e-02 -2.691550e-01  0.4577185943 -0.1598898782 -0.0073416630         12.85126         13.34198
